NO,주소1,주소2,단지명,전용면적(㎡),평수(전용),계약년월,계약연도,계약월,계약일,거래금액(만원),동,층,건축년도,도로명
7365,후평동,퇴계동,석사2,51.66,15.62707968,202110,2021,10,12,12600,-,6,1994,후석로228번길 24
7366,후평동,퇴계동,석사2,51.66,15.62707968,202110,2021,10,30,10800,-,7,1994,후석로228번길 24
7367,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,29,12500,-,13,1995,후석로228번길 24
7368,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,23,10500,-,1,1995,후석로228번길 24
7369,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,27,12300,-,12,1995,후석로228번길 24
7370,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,23,11900,-,6,1995,후석로228번길 24
7371,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,20,12700,-,2,1995,후석로228번길 24
7372,후평동,퇴계동,석사2,51.66,15.62707968,202109,2021,09,27,10500,-,10,1994,후석로228번길 24
7373,후평동,퇴계동,석사2,51.66,15.62707968,202110,2021,10,20,11900,-,13,1994,후석로228번길 24
7374,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,19,11300,-,4,1995,후석로228번길 24
7375,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,15,10100,-,2,1995,후석로228번길 24
7376,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,13,11500,-,15,1995,후석로228번길 24
7377,후평동,퇴계동,석사2,51.66,15.62707968,202109,2021,09,17,10800,-,14,1994,후석로228번길 24
7378,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,14,13500,-,10,1995,후석로228번길 24
7379,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,15,12900,-,5,1995,후석로228번길 24
7380,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,13,13000,-,10,1995,후석로228번길 24
7381,후평동,퇴계동,석사2,37.67,11.39512372,202109,2021,09,17,7750,-,14,1995,후석로228번길 24
7382,후평동,퇴계동,석사2,58.14,17.58727086,202109,2021,09,16,14400,-,8,1995,후석로228번길 24
7383,후평동,퇴계동,석사2,58.14,17.58727086,202109,2021,09,16,14500,-,11,1995,후석로228번길 24
7384,후평동,퇴계동,석사2,37.67,11.39512372,202110,2021,10,6,8000,-,12,1995,후석로228번길 24
7385,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,4,9500,-,13,1995,후석로228번길 24
7386,후평동,퇴계동,석사2,58.14,17.58727086,202110,2021,10,2,12100,-,2,1995,후석로228번길 24
7387,후평동,퇴계동,석사2,58.14,17.58727086,202109,2021,09,29,11300,-,5,1995,후석로228번길 24
7388,후평동,퇴계동,석사2,51.66,15.62707968,202109,2021,09,25,10900,-,13,1994,후석로228번길 24
7389,후평동,퇴계동,석사2,58.14,17.58727086,202109,2021,09,25,13600,-,9,1995,후석로228번길 24
7390,후평동,퇴계동,석사2,51.66,15.62707968,202109,2021,09,18,11000,-,5,1994,후석로228번길 24
7391,후평동,퇴계동,석사2,58.14,17.58727086,202108,2021,08,21,12000,-,12,1995,후석로228번길 24
7392,후평동,퇴계동,석사2,58.14,17.58727086,202109,2021,09,12,13500,-,15,1995,후석로228번길 24
7393,후평동,퇴계동,석사2,51.66,15.62707968,202109,2021,09,14,10500,-,6,1994,후석로228번길 24
7394,후평동,퇴계동,석사2,51.66,15.62707968,202109,2021,09,4,12000,-,12,1994,후석로228번길 24
7395,후평동,퇴계동,석사2,51.66,15.62707968,202109,2021,09,7,8350,-,1,1994,후석로228번길 24
7396,후평동,퇴계동,석사2,51.66,15.62707968,202109,2021,09,12,9500,-,4,1994,후석로228번길 24
7397,후평동,퇴계동,석사2,51.66,15.62707968,202109,2021,09,1,9550,-,2,1994,후석로228번길 24
7398,후평동,퇴계동,석사2,51.66,15.62707968,202109,2021,09,8,9500,-,2,1994,후석로228번길 24
7399,후평동,퇴계동,석사2,58.14,17.58727086,202109,2021,09,3,11700,-,2,1995,후석로228번길 24
7400,후평동,퇴계동,석사2,51.66,15.62707968,202108,2021,08,24,9100,-,3,1994,후석로228번길 24
7401,후평동,퇴계동,석사2,58.14,17.58727086,202108,2021,08,23,12000,-,15,1995,후석로228번길 24
7402,후평동,퇴계동,석사2,51.66,15.62707968,202108,2021,08,28,10000,-,5,1994,후석로228번길 24
7403,후평동,퇴계동,석사2,58.14,17.58727086,202108,2021,08,27,13300,-,6,1995,후석로228번길 24
7404,후평동,퇴계동,석사2,58.14,17.58727086,202108,2021,08,27,13500,-,7,1995,후석로228번길 24
7405,후평동,퇴계동,석사2,51.66,15.62707968,202108,2021,08,17,9800,-,2,1994,후석로228번길 24
7406,후평동,퇴계동,석사2,58.14,17.58727086,202108,2021,08,16,13700,-,14,1995,후석로228번길 24
7407,후평동,퇴계동,석사2,58.14,17.58727086,202107,2021,07,31,10800,-,3,1995,후석로228번길 24
7408,후평동,퇴계동,석사2,58.14,17.58727086,202108,2021,08,14,12000,-,9,1995,후석로228번길 24
7409,후평동,퇴계동,석사2,58.14,17.58727086,202108,2021,08,16,11500,-,9,1995,후석로228번길 24
7410,후평동,퇴계동,석사2,58.14,17.58727086,202108,2021,08,6,11500,-,14,1995,후석로228번길 24
7411,후평동,퇴계동,석사2,51.66,15.62707968,202108,2021,08,14,9500,-,14,1994,후석로228번길 24
7412,후평동,퇴계동,석사2,51.66,15.62707968,202107,2021,07,30,9300,-,4,1994,후석로228번길 24
7413,후평동,퇴계동,석사2,37.67,11.39512372,202107,2021,07,22,7800,-,4,1995,후석로228번길 24
7414,후평동,퇴계동,석사2,51.66,15.62707968,202108,2021,08,4,9800,-,5,1994,후석로228번길 24
7415,후평동,퇴계동,석사2,51.66,15.62707968,202107,2021,07,29,10000,-,9,1994,후석로228번길 24
7416,후평동,퇴계동,석사2,58.14,17.58727086,202107,2021,07,30,11000,-,4,1995,후석로228번길 24
7417,후평동,퇴계동,석사2,58.14,17.58727086,202107,2021,07,30,11900,-,9,1995,후석로228번길 24
7418,후평동,퇴계동,석사2,58.14,17.58727086,202107,2021,07,16,12000,-,13,1995,후석로228번길 24
7419,후평동,퇴계동,석사2,58.14,17.58727086,202107,2021,07,16,11400,-,9,1995,후석로228번길 24
7420,후평동,퇴계동,석사2,51.66,15.62707968,202107,2021,07,20,9500,-,5,1994,후석로228번길 24
7421,후평동,퇴계동,석사2,58.14,17.58727086,202107,2021,07,21,11800,-,13,1995,후석로228번길 24
7422,후평동,퇴계동,석사2,51.66,15.62707968,202107,2021,07,24,8850,-,7,1994,후석로228번길 24
7423,후평동,퇴계동,석사2,51.66,15.62707968,202107,2021,07,18,10300,-,14,1994,후석로228번길 24
7424,후평동,퇴계동,석사2,58.14,17.58727086,202107,2021,07,16,10700,-,2,1995,후석로228번길 24
7425,후평동,퇴계동,석사2,51.66,15.62707968,202107,2021,07,13,9200,-,3,1994,후석로228번길 24
7426,후평동,퇴계동,석사2,58.14,17.58727086,202107,2021,07,9,10500,-,7,1995,후석로228번길 24
7427,후평동,퇴계동,석사2,58.14,17.58727086,202107,2021,07,9,10000,-,12,1995,후석로228번길 24
7428,후평동,퇴계동,석사2,58.14,17.58727086,202107,2021,07,9,11900,-,12,1995,후석로228번길 24
7429,후평동,퇴계동,석사2,58.14,17.58727086,202107,2021,07,7,10500,-,15,1995,후석로228번길 24
7430,후평동,퇴계동,석사2,58.14,17.58727086,202107,2021,07,6,10950,-,7,1995,후석로228번길 24
7431,후평동,퇴계동,석사2,58.14,17.58727086,202106,2021,06,28,9700,-,4,1995,후석로228번길 24
7432,후평동,퇴계동,석사2,58.14,17.58727086,202106,2021,06,27,10500,-,4,1995,후석로228번길 24
7433,후평동,퇴계동,석사2,58.14,17.58727086,202106,2021,06,17,10600,-,5,1995,후석로228번길 24
7434,후평동,퇴계동,석사2,58.14,17.58727086,202106,2021,06,23,8600,-,15,1995,후석로228번길 24
7435,후평동,퇴계동,석사2,58.14,17.58727086,202106,2021,06,23,10400,-,8,1995,후석로228번길 24
7436,후평동,퇴계동,석사2,51.66,15.62707968,202106,2021,06,15,9100,-,12,1994,후석로228번길 24
7437,후평동,퇴계동,석사2,51.66,15.62707968,202106,2021,06,12,9500,-,3,1994,후석로228번길 24
7438,후평동,퇴계동,석사2,51.66,15.62707968,202106,2021,06,5,9000,-,7,1994,후석로228번길 24
7439,후평동,퇴계동,석사2,37.67,11.39512372,202106,2021,06,10,8000,-,9,1995,후석로228번길 24
7440,후평동,퇴계동,석사2,51.66,15.62707968,202105,2021,05,22,9300,-,14,1994,후석로228번길 24
7441,후평동,퇴계동,석사2,58.14,17.58727086,202106,2021,06,15,9700,-,3,1995,후석로228번길 24
7442,후평동,퇴계동,석사2,58.14,17.58727086,202106,2021,06,12,11700,-,3,1995,후석로228번길 24
7443,후평동,퇴계동,석사2,37.67,11.39512372,202106,2021,06,4,8100,-,4,1995,후석로228번길 24
7444,후평동,퇴계동,석사2,58.14,17.58727086,202106,2021,06,4,10000,-,12,1995,후석로228번길 24
7445,후평동,퇴계동,석사2,58.14,17.58727086,202105,2021,05,29,9850,-,5,1995,후석로228번길 24
7446,후평동,퇴계동,석사2,58.14,17.58727086,202105,2021,05,7,9600,-,3,1995,후석로228번길 24
7447,후평동,퇴계동,석사2,58.14,17.58727086,202105,2021,05,26,9800,-,3,1995,후석로228번길 24
7448,후평동,퇴계동,석사2,51.66,15.62707968,202105,2021,05,27,9400,-,13,1994,후석로228번길 24
7449,후평동,퇴계동,석사2,58.14,17.58727086,202105,2021,05,15,12000,-,9,1995,후석로228번길 24
7450,후평동,퇴계동,석사2,58.14,17.58727086,202105,2021,05,13,10000,-,15,1995,후석로228번길 24
7451,후평동,퇴계동,석사2,58.14,17.58727086,202203,2022,03,9,13200,-,14,1995,후석로228번길 24
7452,후평동,퇴계동,석사2,37.67,11.39512372,202204,2022,04,27,9500,-,14,1995,후석로228번길 24
7453,후평동,퇴계동,석사2,58.14,17.58727086,202205,2022,05,5,12500,-,15,1995,후석로228번길 24
7454,후평동,퇴계동,석사2,51.66,15.62707968,202204,2022,04,30,12500,-,11,1994,후석로228번길 24
7455,후평동,퇴계동,석사2,51.66,15.62707968,202205,2022,05,2,11900,-,12,1994,후석로228번길 24
7456,후평동,퇴계동,석사2,51.66,15.62707968,202204,2022,04,29,12900,-,9,1994,후석로228번길 24
7457,후평동,퇴계동,석사2,51.66,15.62707968,202205,2022,05,1,12650,-,11,1994,후석로228번길 24
7458,후평동,퇴계동,석사2,37.67,11.39512372,202204,2022,04,30,10300,-,12,1995,후석로228번길 24
7459,후평동,퇴계동,석사2,58.14,17.58727086,202204,2022,04,26,13000,-,9,1995,후석로228번길 24
7460,후평동,퇴계동,석사2,58.14,17.58727086,202204,2022,04,16,13300,-,10,1995,후석로228번길 24
7461,후평동,퇴계동,석사2,58.14,17.58727086,202204,2022,04,22,12400,-,10,1995,후석로228번길 24
7462,후평동,퇴계동,석사2,58.14,17.58727086,202204,2022,04,16,12500,-,3,1995,후석로228번길 24
7463,후평동,퇴계동,석사2,58.14,17.58727086,202204,2022,04,15,10400,-,1,1995,후석로228번길 24
7464,후평동,퇴계동,석사2,58.14,17.58727086,202204,2022,04,13,12500,-,1,1995,후석로228번길 24
7465,후평동,퇴계동,석사2,51.66,15.62707968,202204,2022,04,2,12700,-,11,1994,후석로228번길 24
7466,후평동,퇴계동,석사2,58.14,17.58727086,202203,2022,03,26,13000,-,8,1995,후석로228번길 24
7467,후평동,퇴계동,석사2,58.14,17.58727086,202203,2022,03,17,12400,-,5,1995,후석로228번길 24
7468,후평동,퇴계동,석사2,51.66,15.62707968,202204,2022,04,4,12300,-,4,1994,후석로228번길 24
7469,후평동,퇴계동,석사2,58.14,17.58727086,202204,2022,04,2,12500,-,9,1995,후석로228번길 24
7470,후평동,퇴계동,석사2,51.66,15.62707968,202203,2022,03,28,10900,-,9,1994,후석로228번길 24
7471,후평동,퇴계동,봉의,41.571,12.57517091,202112,2021,12,6,5750,-,2,1975,후석로441번길 40
7472,후평동,퇴계동,동산,84.93,25.69120939,202111,2021,11,4,13000,-,9,1990,후석로441번길 7
7473,후평동,퇴계동,동산,69.93,21.15372981,202111,2021,11,8,9900,-,5,1990,후석로441번길 7
7474,후평동,퇴계동,동산,69.93,21.15372981,202111,2021,11,12,12000,-,7,1990,후석로441번길 7
7475,후평동,퇴계동,봉의,41.571,12.57517091,202111,2021,11,9,6400,-,1,1975,후석로441번길 40
7476,후평동,퇴계동,동산,31.42,9.50450723,202111,2021,11,2,6500,-,4,1990,후석로441번길 7
7477,후평동,퇴계동,동산,84.93,25.69120939,202110,2021,10,25,14000,-,1,1990,후석로441번길 7
7478,후평동,퇴계동,동산,69.93,21.15372981,202110,2021,10,4,10000,-,10,1990,후석로441번길 7
7479,후평동,퇴계동,봉의,41.571,12.57517091,202110,2021,10,5,5600,-,3,1975,후석로441번길 40
7480,후평동,퇴계동,봉의,41.571,12.57517091,202109,2021,09,29,5000,-,1,1975,후석로441번길 40
7481,후평동,퇴계동,봉의,41.571,12.57517091,202109,2021,09,7,5500,-,5,1975,후석로441번길 40
7482,후평동,퇴계동,봉의,41.571,12.57517091,202109,2021,09,7,5500,-,5,1975,후석로441번길 40
7483,후평동,퇴계동,동산,69.93,21.15372981,202109,2021,09,15,8400,-,2,1990,후석로441번길 7
7484,후평동,퇴계동,동산,84.93,25.69120939,202109,2021,09,5,13400,-,4,1990,후석로441번길 7
7485,후평동,퇴계동,봉의,41.571,12.57517091,202108,2021,08,14,6000,-,3,1975,후석로441번길 40
7486,후평동,퇴계동,봉의,41.571,12.57517091,202108,2021,08,27,5200,-,4,1975,후석로441번길 40
7487,후평동,퇴계동,봉의,41.571,12.57517091,202108,2021,08,27,5800,-,5,1975,후석로441번길 40
7488,후평동,퇴계동,봉의,41.571,12.57517091,202108,2021,08,23,6000,-,1,1975,후석로441번길 40
7489,후평동,퇴계동,봉의,41.571,12.57517091,202108,2021,08,19,4700,-,5,1975,후석로441번길 40
7490,후평동,퇴계동,봉의,41.571,12.57517091,202108,2021,08,10,4750,-,5,1975,후석로441번길 40
7491,후평동,퇴계동,봉의,41.514,12.55792849,202108,2021,08,5,5000,-,4,1975,후석로441번길 40
7492,후평동,퇴계동,동산,31.42,9.50450723,202108,2021,08,11,5500,-,5,1990,후석로441번길 7
7493,후평동,퇴계동,봉의,41.514,12.55792849,202108,2021,08,7,5250,-,3,1975,후석로441번길 40
7494,후평동,퇴계동,봉의,41.514,12.55792849,202108,2021,08,2,5400,-,3,1975,후석로441번길 40
7495,후평동,퇴계동,봉의,41.514,12.55792849,202108,2021,08,6,4500,-,5,1975,후석로441번길 40
7496,후평동,퇴계동,봉의,41.514,12.55792849,202107,2021,07,6,5200,-,4,1975,후석로441번길 40
7497,후평동,퇴계동,봉의,41.571,12.57517091,202106,2021,06,30,5600,-,2,1975,후석로441번길 40
7498,후평동,퇴계동,동산,31.42,9.50450723,202106,2021,06,24,6100,-,10,1990,후석로441번길 7
7499,후평동,퇴계동,봉의,41.571,12.57517091,202106,2021,06,17,5000,-,3,1975,후석로441번길 40
7500,후평동,퇴계동,동산,84.93,25.69120939,202106,2021,06,11,13100,-,4,1990,후석로441번길 7
7501,후평동,퇴계동,동산,69.93,21.15372981,202105,2021,05,17,10000,-,4,1990,후석로441번길 7
7502,후평동,퇴계동,봉의,41.571,12.57517091,202203,2022,03,25,6450,-,1,1975,후석로441번길 40
7503,후평동,퇴계동,봉의,41.571,12.57517091,202204,2022,04,26,5500,-,5,1975,후석로441번길 40
7504,후평동,퇴계동,동산,84.93,25.69120939,202204,2022,04,20,13800,-,8,1990,후석로441번길 7
7505,후평동,퇴계동,봉의,41.571,12.57517091,202204,2022,04,28,6500,-,2,1975,후석로441번길 40
7506,후평동,퇴계동,동산,84.93,25.69120939,202204,2022,04,22,13000,-,7,1990,후석로441번길 7
7507,후평동,퇴계동,봉의,41.571,12.57517091,202204,2022,04,12,6400,-,3,1975,후석로441번길 40
7508,후평동,퇴계동,봉의,41.514,12.55792849,202203,2022,03,23,5000,-,5,1975,후석로441번길 40
7509,후평동,퇴계동,봉의,41.571,12.57517091,202204,2022,04,14,6300,-,4,1975,후석로441번길 40
7510,후평동,퇴계동,봉의,41.571,12.57517091,202204,2022,04,4,5500,-,2,1975,후석로441번길 40
7511,후평동,퇴계동,봉의,41.571,12.57517091,202204,2022,04,7,5800,-,2,1975,후석로441번길 40
7512,후평동,퇴계동,봉의,41.514,12.55792849,202204,2022,04,5,6000,-,2,1975,후석로441번길 40
7513,후평동,퇴계동,동산,31.42,9.50450723,202203,2022,03,31,6500,-,4,1990,후석로441번길 7
7514,후평동,퇴계동,동산,31.42,9.50450723,202203,2022,03,31,6900,-,6,1990,후석로441번길 7
7515,후평동,퇴계동,봉의,41.571,12.57517091,202203,2022,03,14,6200,-,1,1975,후석로441번길 40
7516,후평동,퇴계동,동산,31.42,9.50450723,202204,2022,04,2,6500,-,2,1990,후석로441번길 7
7517,후평동,퇴계동,봉의,41.514,12.55792849,202203,2022,03,24,6300,-,3,1975,후석로441번길 40
7518,후평동,퇴계동,봉의,41.571,12.57517091,202203,2022,03,12,6300,-,1,1975,후석로441번길 40
7519,후평동,퇴계동,동산,31.42,9.50450723,202203,2022,03,10,6320,-,1,1990,후석로441번길 7
7520,후평동,퇴계동,봉의,41.514,12.55792849,202203,2022,03,3,5200,-,4,1975,후석로441번길 40
7521,후평동,퇴계동,동산,31.42,9.50450723,202202,2022,02,9,6500,-,2,1990,후석로441번길 7
7522,후평동,퇴계동,봉의,41.514,12.55792849,202201,2022,01,19,6130,-,1,1975,후석로441번길 40
7523,후평동,퇴계동,동산,69.93,21.15372981,202201,2022,01,12,12500,-,4,1990,후석로441번길 7
7524,후평동,퇴계동,봉의,41.571,12.57517091,202201,2022,01,3,5300,-,2,1975,후석로441번길 40
7525,후평동,퇴계동,봉의,41.571,12.57517091,202112,2021,12,30,5600,-,3,1975,후석로441번길 40
7526,후평동,퇴계동,후평현대2차,84.842,25.66458951,202110,2021,10,12,16700,-,1,1990,후석로326번길 13
7527,후평동,퇴계동,후평현대2차,71.786,21.71516728,202112,2021,12,15,14800,-,14,1990,후석로326번길 13
7528,후평동,퇴계동,세경2,55.26,16.71607478,202112,2021,12,16,10400,-,4,1986,후석로326번길 36-7
7529,후평동,퇴계동,현대3,84.98,25.70633432,202112,2021,12,16,14200,-,1,1990,후석로326번길 31
7530,후평동,퇴계동,세경2,55.26,16.71607478,202111,2021,11,24,9900,-,2,1986,후석로326번길 36-7
7531,후평동,퇴계동,현대3,84.98,25.70633432,202111,2021,11,18,15500,-,2,1990,후석로326번길 31
7532,후평동,퇴계동,현대3,84.98,25.70633432,202110,2021,10,31,15000,-,6,1990,후석로326번길 31
7533,후평동,퇴계동,현대4,84.955,25.69877186,202111,2021,11,18,14900,-,2,1995,후석로326번길 44
7534,후평동,퇴계동,현대4,59.97,18.14084337,202110,2021,10,20,12800,-,2,1995,후석로326번길 44
7535,후평동,퇴계동,후평현대2차,71.636,21.66979249,202110,2021,10,15,14300,-,8,1990,후석로326번길 13
7536,후평동,퇴계동,현대3,84.98,25.70633432,202110,2021,10,25,17500,-,9,1990,후석로326번길 31
7537,후평동,퇴계동,현대3,84.98,25.70633432,202110,2021,10,18,15000,-,9,1990,후석로326번길 31
7538,후평동,퇴계동,현대4,84.955,25.69877186,202110,2021,10,22,15000,-,6,1995,후석로326번길 44
7539,후평동,퇴계동,현대3,71.137,21.51884567,202110,2021,10,15,13800,-,4,1990,후석로326번길 31
7540,후평동,퇴계동,세경2,55.26,16.71607478,202110,2021,10,16,10000,-,4,1986,후석로326번길 36-7
7541,후평동,퇴계동,세경2,55.26,16.71607478,202110,2021,10,13,10500,-,3,1986,후석로326번길 36-7
7542,후평동,퇴계동,현대3,84.98,25.70633432,202108,2021,08,9,16700,-,4,1990,후석로326번길 31
7543,후평동,퇴계동,현대4,84.955,25.69877186,202110,2021,10,1,16000,-,15,1995,후석로326번길 44
7544,후평동,퇴계동,후평현대2차,84.842,25.66458951,202109,2021,09,15,15800,-,7,1990,후석로326번길 13
7545,후평동,퇴계동,현대3,71.137,21.51884567,202109,2021,09,15,14000,-,13,1990,후석로326번길 31
7546,후평동,퇴계동,세경2,55.26,16.71607478,202109,2021,09,16,8600,-,5,1986,후석로326번길 36-7
7547,후평동,퇴계동,후평현대2차,84.842,25.66458951,202109,2021,09,25,16700,-,6,1990,후석로326번길 13
7548,후평동,퇴계동,현대3,84.98,25.70633432,202109,2021,09,25,16000,-,1,1990,후석로326번길 31
7549,후평동,퇴계동,후평현대2차,84.842,25.66458951,202109,2021,09,23,15400,-,2,1990,후석로326번길 13
7550,후평동,퇴계동,현대4,84.955,25.69877186,202109,2021,09,10,15600,-,3,1995,후석로326번길 44
7551,후평동,퇴계동,현대3,84.98,25.70633432,202109,2021,09,11,17800,-,5,1990,후석로326번길 31
7552,후평동,퇴계동,후평현대2차,84.842,25.66458951,202109,2021,09,7,14900,-,15,1990,후석로326번길 13
7553,후평동,퇴계동,후평현대2차,84.992,25.70996431,202108,2021,08,26,14000,-,11,1990,후석로326번길 13
7554,후평동,퇴계동,현대3,71.137,21.51884567,202109,2021,09,6,14800,-,4,1990,후석로326번길 31
7555,후평동,퇴계동,후평현대2차,84.992,25.70996431,202108,2021,08,6,16000,-,8,1990,후석로326번길 13
7556,후평동,퇴계동,현대4,59.97,18.14084337,202107,2021,07,6,10900,-,10,1995,후석로326번길 44
7557,후평동,퇴계동,현대4,59.97,18.14084337,202108,2021,08,8,13800,-,12,1995,후석로326번길 44
7558,후평동,퇴계동,현대3,71.137,21.51884567,202107,2021,07,16,13500,-,10,1990,후석로326번길 31
7559,후평동,퇴계동,현대3,84.98,25.70633432,202107,2021,07,20,16800,-,11,1990,후석로326번길 31
7560,후평동,퇴계동,후평현대2차,84.992,25.70996431,202108,2021,08,2,15400,-,5,1990,후석로326번길 13
7561,후평동,퇴계동,현대4,84.955,25.69877186,202107,2021,07,5,15000,-,6,1995,후석로326번길 44
7562,후평동,퇴계동,현대3,84.98,25.70633432,202106,2021,06,19,16000,-,14,1990,후석로326번길 31
7563,후평동,퇴계동,세경2,55.26,16.71607478,202106,2021,06,16,10500,-,5,1986,후석로326번길 36-7
7564,후평동,퇴계동,현대4,84.955,25.69877186,202105,2021,05,26,15500,-,5,1995,후석로326번길 44
7565,후평동,퇴계동,현대3,84.98,25.70633432,202106,2021,06,3,15500,-,7,1990,후석로326번길 31
7566,후평동,퇴계동,후평현대2차,71.636,21.66979249,202105,2021,05,27,13400,-,4,1990,후석로326번길 13
7567,후평동,퇴계동,현대3,84.98,25.70633432,202105,2021,05,19,16000,-,13,1990,후석로326번길 31
7568,후평동,퇴계동,현대3,84.98,25.70633432,202203,2022,03,30,18200,-,15,1990,후석로326번길 31
7569,후평동,퇴계동,현대3,84.98,25.70633432,202205,2022,05,6,17000,-,6,1990,후석로326번길 31
7570,후평동,퇴계동,현대3,84.98,25.70633432,202205,2022,05,6,16400,-,14,1990,후석로326번길 31
7571,후평동,퇴계동,현대3,71.137,21.51884567,202205,2022,05,5,14300,-,4,1990,후석로326번길 31
7572,후평동,퇴계동,세경2,55.26,16.71607478,202204,2022,04,30,12500,-,1,1986,후석로326번길 36-7
7573,후평동,퇴계동,후평현대2차,84.842,25.66458951,202204,2022,04,26,17100,-,6,1990,후석로326번길 13
7574,온의동,퇴계동,금호3,59.86,18.10756852,202106,2021,06,12,14200,-,5,1994,영서로 2319
7575,온의동,퇴계동,럭키,84.97,25.70330934,202105,2021,05,29,17650,-,9,1993,영서로 2317
7576,온의동,퇴계동,럭키,84.97,25.70330934,202106,2021,06,10,16800,-,3,1993,영서로 2317
7577,온의동,퇴계동,금호3,84.97,25.70330934,202106,2021,06,16,15300,-,2,1994,영서로 2319
7578,온의동,퇴계동,럭키,84.97,25.70330934,202106,2021,06,11,17500,-,10,1993,영서로 2317
7579,온의동,퇴계동,럭키,84.97,25.70330934,202106,2021,06,10,17800,-,9,1993,영서로 2317
7580,온의동,퇴계동,금호3,84.97,25.70330934,202106,2021,06,4,15200,-,1,1994,영서로 2319
7581,온의동,퇴계동,럭키,59.96,18.13781838,202106,2021,06,4,15000,-,9,1993,영서로 2317
7582,온의동,퇴계동,마젤란,84.401,25.53118761,202105,2021,05,29,25150,-,4,2007,영서로 2329
7583,온의동,퇴계동,금호3,59.86,18.10756852,202105,2021,05,29,14200,-,3,1994,영서로 2319
7584,온의동,퇴계동,마젤란,84.401,25.53118761,202105,2021,05,22,25000,-,3,2007,영서로 2329
7585,온의동,퇴계동,금호3,84.97,25.70330934,202105,2021,05,19,16800,-,15,1994,영서로 2319
7586,온의동,퇴계동,마젤란,84.8552,25.66858249,202105,2021,05,26,26400,-,12,2007,영서로 2329
7587,온의동,퇴계동,금호3,84.97,25.70330934,202105,2021,05,25,15500,-,5,1994,영서로 2319
7588,온의동,퇴계동,럭키,84.97,25.70330934,202105,2021,05,17,17900,-,14,1993,영서로 2317
7589,온의동,퇴계동,금호3,84.97,25.70330934,202105,2021,05,20,18000,-,2,1994,영서로 2319
7590,온의동,퇴계동,마젤란,84.401,25.53118761,202105,2021,05,14,26200,-,6,2007,영서로 2329
7591,온의동,퇴계동,럭키,84.97,25.70330934,202105,2021,05,9,18500,-,8,1993,영서로 2317
7592,온의동,퇴계동,럭키,84.97,25.70330934,202204,2022,04,9,16750,-,1,1993,영서로 2317
7593,온의동,퇴계동,럭키,84.97,25.70330934,202205,2022,05,6,19800,-,11,1993,영서로 2317
7594,온의동,퇴계동,마젤란,84.401,25.53118761,202204,2022,04,22,28300,-,3,2007,영서로 2329
7595,온의동,퇴계동,금호3,84.97,25.70330934,202204,2022,04,22,18900,-,9,1994,영서로 2319
7596,온의동,퇴계동,럭키,84.97,25.70330934,202204,2022,04,2,18950,-,15,1993,영서로 2317
7597,온의동,퇴계동,럭키,84.97,25.70330934,202202,2022,02,28,16900,-,6,1993,영서로 2317
7598,온의동,퇴계동,럭키,84.97,25.70330934,202203,2022,03,16,19000,-,8,1993,영서로 2317
7599,온의동,퇴계동,럭키,84.97,25.70330934,202203,2022,03,11,19200,-,12,1993,영서로 2317
7600,온의동,퇴계동,마젤란,84.8552,25.66858249,202203,2022,03,5,27700,-,7,2007,영서로 2329
7601,온의동,퇴계동,럭키,84.97,25.70330934,202201,2022,01,22,16300,-,2,1993,영서로 2317
7602,온의동,퇴계동,마젤란,84.8552,25.66858249,202202,2022,02,11,30000,-,10,2007,영서로 2329
7603,온의동,퇴계동,럭키,84.97,25.70330934,202202,2022,02,11,19900,-,13,1993,영서로 2317
7604,온의동,퇴계동,럭키,84.97,25.70330934,202201,2022,01,24,18700,-,15,1993,영서로 2317
7605,온의동,퇴계동,금호3,59.86,18.10756852,202202,2022,02,5,14300,-,1,1994,영서로 2319
7606,온의동,퇴계동,금호3,59.86,18.10756852,202112,2021,12,29,13000,-,2,1994,영서로 2319
7607,온의동,퇴계동,금호3,59.86,18.10756852,202112,2021,12,23,15300,-,11,1994,영서로 2319
7608,온의동,퇴계동,금호3,84.97,25.70330934,202112,2021,12,6,19000,-,10,1994,영서로 2319
7609,온의동,퇴계동,한주,59.91,18.12269345,202204,2022,04,2,15000,-,2,1995,스포츠타운길 528-12
7610,온의동,퇴계동,춘천센트럴파크푸르지오,84.8968,25.68116643,202204,2022,04,4,56000,-,3,2021,스포츠타운길 501
7611,온의동,퇴계동,한주,84.765,25.64129711,202203,2022,03,28,18800,-,13,1995,스포츠타운길 528-12
7612,온의동,퇴계동,한주,84.765,25.64129711,202203,2022,03,12,16450,-,6,1995,스포츠타운길 528-12
